Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2014,WSF13155.SHA,4049,384.3B23AD7F9D,13W,72,DESCH1,DESCH1,477,2013-06-05,DRM,2014-10-04 21:44:07,A ,486.57,,2014-10-04 21:44:07,2014-10-04 21:44:07,0.00
2014,WSF13162.SHA,3257,384.3B23AD36A4,13W,82,DESCH1,DESCH1,477,2013-06-12,DRM,2014-10-05 15:35:22,A ,480.23,,2014-10-05 15:35:22,2014-10-05 15:36:47,0.00
2014,WSF12167.08,2712,3D9.239F852C34,13W,60,DESCH1,DESCH1,477,2012-06-15,DRM,2014-10-05 17:41:32,A ,842.09,,2014-10-05 17:41:32,2014-10-06 06:17:54,0.53
2014,WSF13162.SHA,3257,384.3B23AD5BC8,13W,76,DESCH1,DESCH1,477,2013-06-12,DRM,2014-10-05 22:05:09,A ,480.50,,2014-10-05 22:05:09,2014-10-05 22:06:31,0.00
2014,WSF13164.SHA,1411,384.3B23ACD3C6,13W,94,DESCH1,DESCH1,477,2013-06-14,DRM,2014-10-06 06:42:07,A ,478.95,,2014-10-06 06:42:07,2014-10-06 06:42:07,0.00
2014,WSF13149.SHA,3017,3D9.239F84B9FE,13W,61,DESCH1,DESCH1,477,2013-05-30,DRM,2014-10-08 14:24:47,A ,496.27,,2014-10-08 14:24:47,2014-10-08 14:24:47,0.00
2014,WSF13152.SHA,2974,3D9.239F85146E,13W,62,DESCH1,DESCH1,477,2013-06-02,DRM,2014-10-09 06:20:14,A ,493.93,,2014-10-09 06:20:14,2014-10-09 06:21:28,0.00
2014,WSF11161.001,726,3D9.1C2DB4C8C2,13W,65,DESCH1,DESCH1,477,2011-06-10,DRM,2014-10-09 06:40:58,A ,1216.79,,2014-10-09 06:40:58,2014-10-17 04:37:16,7.91
2014,WSF13150.SHA,4429,3D9.1C2DE7E709,13W,83,DESCH1,DESCH1,477,2013-05-31,DRM,2014-10-11 17:11:53,A ,498.40,,2014-10-11 17:11:53,2014-10-11 17:13:09,0.00
2014,WSF13155.SHA,4049,384.3B23AD815D,13W,79,DESCH1,DESCH1,477,2013-06-05,DRM,2014-10-13 02:01:42,A ,494.75,,2014-10-13 02:01:42,2014-10-13 02:03:14,0.00
2014,WSF11152.001,2254,3D9.239F85EA8F,13W,52,DESCH1,DESCH1,477,2011-06-02,DRM,2014-10-15 16:24:34,A ,1231.31,,2014-10-15 16:24:34,2014-10-17 15:13:25,1.95
2014,WSF13155.SHA,4049,3D9.239F851B10,13W,57,DESCH1,DESCH1,477,2013-06-05,DRM,2014-10-17 06:23:40,A ,498.93,,2014-10-17 06:23:40,2014-10-17 06:23:40,0.00
2014,WSF12159.03,3478,3D9.1C2DE8F4E0,13W,74,DESCH1,DESCH1,477,2012-06-08,DRM,2014-10-18 01:58:57,A ,861.71,,2014-10-18 01:58:57,2014-10-18 01:58:57,0.00
2014,WSF12157.0AA,2425,3D9.239F854F76,13W,62,DESCH1,DESCH1,477,2012-06-06,DRM,2014-10-20 06:42:14,A ,865.90,,2014-10-20 06:42:14,2014-10-20 06:42:14,0.00
2014,WSF11152.001,2254,3D9.239F86AB5E,13W,52,DESCH1,DESCH1,477,2011-06-02,DRM,2014-10-21 09:29:00,A ,1237.02,,2014-10-21 09:29:00,2014-10-21 15:27:49,0.25
2014,WSF12165.06,1649,3D9.1C2DE8317A,13W,68,DESCH1,DESCH1,477,2012-06-14,DRM,2014-10-25 12:45:30,A ,863.16,,2014-10-25 12:45:30,2014-10-25 12:47:52,0.00
2014,WSF11154.002,3463,3D9.239F868F6F,13W,59,DESCH1,DESCH1,477,2011-06-03,DRM,2014-10-28 06:39:28,A ,1242.46,,2014-10-28 06:39:28,2014-10-28 06:39:28,0.00
2014,WSF12157.0AA,2425,3D9.239F856E75,13W,60,DESCH1,DESCH1,477,2012-06-06,DRM,2014-10-31 05:51:32,A ,876.87,,2014-10-31 05:51:32,2014-10-31 05:51:32,0.00
Notes:
Columbia River DART
PIT Tag Adult Returns Observation Detail
